Confidence,Angle,Distance
44,110.046875,323.0
44,110.78125,327.0
44,111.484375,329.0
43,112.203125,332.5
43,112.90625,336.75
42,113.625,339.25
41,114.328125,343.5
42,115.046875,348.25
41,115.75,352.0
40,116.453125,356.25
39,117.15625,361.0
39,117.859375,366.25
37,118.5625,371.25
37,119.34375,375.5
37,120.0625,380.25
36,120.78125,385.75
36,121.5,391.25
36,122.1875,397.25
34,122.890625,404.5
34,123.609375,411.25
35,124.3125,418.0
36,125.03125,426.5
26,125.734375,428.25
54,126.453125,427.25
48,127.15625,429.75
42,127.875,430.25
42,128.578125,429.0
42,129.296875,425.0
41,130.0,420.75
41,130.71875,417.0
41,131.421875,413.5
42,132.140625,411.5
42,132.84375,408.5
43,133.5625,404.75
42,134.265625,402.75
42,134.984375,399.25
42,135.6875,394.75
43,136.40625,391.75
44,137.109375,390.75
44,137.828125,389.0
44,138.53125,386.25
44,139.3125,384.75
44,140.03125,383.5
45,140.765625,381.5
46,141.484375,379.5
46,142.171875,378.75
46,142.875,376.25
45,143.59375,374.25
46,144.296875,373.75
45,145.015625,372.25
46,145.71875,370.5
46,146.4375,368.75
46,147.140625,368.5
46,147.875,367.5
47,148.578125,365.25
46,149.296875,364.25
48,150.0,363.25
47,150.734375,362.5
47,151.4375,361.5
47,152.15625,360.75
48,152.859375,360.75
48,153.578125,359.75
48,154.28125,358.5
49,155.0,360.0
48,155.703125,359.0
47,156.359375,356.25
48,157.046875,357.0
48,157.75,357.25
49,158.4375,357.75
49,159.203125,358.5
49,159.90625,358.0
48,160.625,357.25
49,161.328125,357.75
48,162.046875,358.25
48,162.75,356.25
49,163.46875,356.0
48,164.171875,357.25
49,164.890625,358.25
49,165.59375,359.25
48,166.3125,359.0
48,167.015625,358.75
48,167.734375,359.25
48,168.4375,359.5
35,169.15625,357.0
8,169.859375,360.25
9,171.28125,13643.5
45,172.703125,364.5
47,173.46875,366.75
47,174.1875,368.5
46,174.90625,368.0
46,175.625,369.0
46,176.34375,371.0
46,177.0625,372.25
46,177.78125,373.5
46,178.5,375.25
45,179.15625,375.75
45,179.859375,375.75
45,180.5625,377.75
45,181.265625,378.25
44,182.0,379.75
44,182.703125,382.75
45,183.421875,384.25
43,184.125,384.25
44,184.84375,386.25
44,185.546875,389.5
42,186.265625,390.5
43,186.96875,391.25
42,187.6875,393.25
41,188.390625,396.25
41,189.109375,399.75
41,189.8125,403.25
40,190.53125,405.75
41,191.234375,409.25
38,191.953125,412.5
40,192.65625,415.5
39,193.40625,419.25
39,194.125,422.5
39,194.84375,426.75
37,195.5625,430.5
36,196.234375,433.25
36,196.9375,436.75
36,197.640625,441.75
36,198.34375,446.75
34,199.09375,450.25
34,199.796875,453.25
34,200.515625,458.5
33,201.21875,464.0
33,201.9375,469.25
32,202.640625,475.0
31,203.359375,479.75
31,204.0625,485.0
31,204.78125,491.5
31,205.484375,499.25
31,206.203125,507.0
33,206.90625,514.5
18,207.640625,513.5
43,208.34375,511.75
39,209.0625,514.0
34,209.765625,513.25
35,210.515625,509.25
34,211.234375,501.5
34,211.953125,493.75
33,212.671875,487.75
33,213.375,482.75
34,214.078125,477.25
33,214.796875,471.5
34,215.5,467.0
35,216.234375,462.25
36,216.9375,458.0
37,217.65625,455.0
37,218.359375,451.25
37,219.078125,447.75
38,219.78125,443.0
39,220.5,439.75
38,221.203125,436.0
39,221.9375,430.5
39,222.640625,426.75
39,223.359375,424.25
40,224.0625,422.0
41,224.796875,419.0
41,225.5,416.0
41,226.21875,413.5
41,226.921875,411.0
42,227.5625,408.5
41,228.25,405.5
43,228.9375,403.0
44,229.625,402.25
43,230.40625,400.0
43,231.109375,395.75
44,231.828125,394.0
44,232.53125,392.75
44,233.234375,391.0
44,233.9375,390.5
45,234.640625,389.25
