Confidence,Angle,Distance
40,235.640625,135.0
41,236.3125,136.5
41,237.65625,132.5
41,238.328125,134.0
41,240.296875,130.0
41,241.65625,130.5
41,242.328125,129.0
42,243.0,128.5
42,244.34375,129.0
41,245.015625,128.5
42,246.359375,127.0
42,247.09375,126.0
42,248.46875,125.0
44,249.15625,126.5
44,250.46875,127.0
43,251.8125,125.0
45,252.46875,126.5
45,253.125,126.0
44,254.453125,123.0
43,255.171875,123.0
44,256.515625,124.5
45,257.1875,124.0
44,258.53125,124.0
45,259.203125,124.5
45,260.5625,124.0
45,261.234375,124.0
46,262.578125,126.0
45,263.28125,124.0
45,264.640625,125.0
45,265.3125,126.0
45,266.0,125.5
45,267.359375,124.0
45,268.03125,123.5
45,269.375,124.0
44,270.046875,124.0
44,271.390625,124.0
43,272.0625,123.0
43,273.40625,123.5
44,274.09375,124.0
43,275.4375,125.0
43,276.109375,126.0
44,277.46875,124.5
43,278.140625,125.5
42,279.5,126.5
43,280.171875,127.5
42,281.515625,126.5
42,282.265625,127.0
42,283.640625,129.5
43,284.328125,132.5
42,285.65625,131.0
42,286.34375,131.5
42,287.015625,133.5
41,288.375,134.5
42,289.0625,134.5
43,290.421875,136.0
42,291.09375,136.0
42,292.453125,140.0
43,293.125,141.0
42,294.46875,142.5
43,295.140625,144.5
42,296.5,146.5
43,297.171875,149.0
43,298.640625,151.5
44,299.34375,152.5
43,300.046875,154.0
42,301.375,157.5
43,302.046875,159.0
43,303.40625,164.0
42,304.09375,165.5
42,305.453125,168.5
42,306.125,169.5
42,307.5,175.0
42,308.1875,177.0
43,309.53125,181.5
42,310.203125,183.5
42,311.546875,190.0
41,312.265625,192.0
42,313.625,197.0
41,314.296875,201.0
41,315.65625,207.5
41,316.34375,210.5
41,317.015625,214.5
41,318.46875,222.0
41,319.859375,231.0
41,320.53125,234.5
41,321.21875,240.0
40,323.265625,256.5
39,325.296875,273.0
38,326.015625,279.0
36,328.078125,302.5
34,330.109375,331.0
35,332.15625,366.5
39,334.21875,406.0
50,335.578125,416.0
54,336.25,412.5
45,337.671875,410.0
45,338.359375,406.5
38,340.390625,372.0
38,341.078125,362.5
39,342.46875,343.0
39,343.15625,333.0
41,344.53125,323.0
41,345.203125,316.5
42,346.5625,303.5
43,347.234375,299.0
44,348.609375,289.0
44,349.296875,284.0
45,350.6875,277.5
46,351.375,273.5
46,352.0625,271.5
48,353.4375,266.5
45,354.125,263.0
46,355.5,254.5
45,356.171875,249.0
45,357.53125,242.0
45,358.203125,239.5
45,359.578125,232.0
45,0.265625,228.5
45,1.65625,223.0
46,2.34375,221.0
46,3.03125,219.0
46,4.375,214.5
46,5.046875,211.0
46,6.40625,206.0
46,7.125,205.0
46,8.5,199.5
46,9.1875,197.5
46,10.53125,195.0
46,11.21875,194.0
46,12.84375,191.5
48,13.578125,191.5
18,17.015625,1509.0
21,18.40625,1509.0
47,21.875,183.0
48,22.578125,185.5
49,23.265625,185.5
49,24.625,188.5
49,25.3125,189.5
49,26.0,190.5
48,27.40625,189.0
48,28.109375,189.5
49,29.390625,193.0
48,30.046875,193.0
48,31.375,195.0
48,32.171875,196.5
47,33.5625,197.5
47,34.25,198.5
47,35.578125,202.0
48,36.265625,203.0
47,37.640625,207.0
47,38.3125,207.5
46,39.0,210.5
47,40.40625,215.0
47,41.09375,216.0
46,42.46875,220.5
46,43.15625,221.5
46,44.53125,226.0
47,45.21875,228.0
46,206.609375,238.5
45,207.3125,231.5
42,215.21875,187.0
40,239.40625,131.5
41,322.0,245.75
40,324.15625,263.5
38,327.0625,288.5
35,329.234375,316.0
41,339.3125,392.0
43,14.203125,190.0
38,333.953125,398.5
13,15.046875,190.25
45,20.953125,181.5
21,102.328125,570.5
18,133.03125,697.5
33,331.09375,346.5
9,19.0625,1522.0
12,16.015625,198.0
