Confidence,Angle,Distance
44,173.59375,301.0
45,174.328125,296.5
45,175.640625,290.5
46,176.296875,286.5
45,177.484375,279.5
46,178.125,276.5
47,179.40625,270.0
47,180.03125,266.5
47,181.296875,261.5
47,182.609375,255.0
47,183.25,252.5
48,184.5,250.0
48,185.125,246.5
48,186.390625,240.25
48,187.046875,237.75
48,188.3125,235.5
48,189.59375,232.0
48,190.21875,229.5
49,191.484375,228.0
49,192.21875,226.0
49,193.53125,223.5
49,194.1875,221.0
49,195.390625,219.5
48,196.03125,218.5
49,197.328125,215.0
49,198.609375,211.0
49,199.25,211.0
50,200.5,209.0
49,201.140625,209.0
49,202.4375,206.0
50,203.078125,204.5
51,204.359375,208.0
50,205.0,206.0
50,206.28125,202.5
49,207.5625,200.0
50,208.203125,201.0
50,209.484375,198.5
48,210.1875,198.5
12,212.15625,200.25
28,213.40625,593.5
40,215.328125,178.0
40,216.609375,175.0
40,217.25,173.5
40,218.53125,169.25
41,219.171875,167.0
41,220.453125,161.5
41,221.09375,159.5
40,222.375,157.0
39,223.03125,154.0
40,224.3125,151.0
40,225.59375,149.0
39,226.875,142.0
39,227.515625,142.0
38,228.109375,140.5
39,229.359375,138.5
39,230.6875,137.0
39,231.328125,137.5
38,232.609375,131.0
37,233.25,129.5
38,234.53125,128.0
39,235.171875,128.5
38,236.453125,123.5
38,237.09375,124.0
38,238.359375,123.5
39,239.625,122.0
39,240.25,121.5
39,241.5625,120.5
40,242.203125,121.0
39,243.5,118.5
39,244.140625,117.5
39,245.421875,116.0
40,246.109375,116.0
40,247.40625,118.0
40,248.046875,117.0
42,249.3125,116.5
42,250.59375,119.5
42,251.21875,119.0
42,252.484375,117.0
42,253.109375,117.0
42,254.4375,117.0
42,255.078125,116.5
43,256.359375,117.0
43,257.0,117.0
42,258.28125,115.5
42,259.578125,115.5
43,260.21875,115.0
43,261.5,116.5
43,262.140625,116.0
43,263.421875,115.5
43,264.09375,115.5
44,265.390625,115.5
43,266.03125,116.0
43,267.328125,114.0
42,268.625,115.5
42,269.25,116.5
42,270.53125,116.5
43,271.171875,116.5
42,272.46875,115.5
42,273.109375,118.0
41,274.40625,116.0
41,275.046875,115.5
41,276.328125,117.0
41,277.609375,115.5
41,278.25,117.5
40,279.546875,117.5
41,280.1875,116.0
40,281.46875,116.5
40,282.1875,119.0
40,283.5,121.5
40,284.15625,122.5
40,285.390625,122.0
40,286.03125,121.0
39,287.328125,122.5
40,288.609375,124.5
40,289.25,125.5
39,290.546875,126.0
40,291.1875,127.5
40,292.5,128.5
40,293.140625,129.5
41,294.4375,133.5
41,295.078125,135.0
41,296.359375,135.0
40,297.0,137.5
41,298.28125,141.5
40,299.5625,140.5
41,300.96875,145.0
40,301.640625,145.5
40,302.296875,147.5
41,303.53125,150.5
41,304.171875,150.5
41,305.484375,155.5
41,306.125,157.0
41,307.421875,161.5
40,308.0625,162.5
41,309.34375,168.0
40,310.65625,175.0
41,311.296875,175.5
43,312.59375,182.0
41,313.265625,184.5
49,314.5625,193.5
56,315.203125,195.5
9,317.765625,205.0
16,319.171875,719.5
16,320.5,740.0
16,321.109375,749.0
15,322.40625,769.0
16,323.046875,784.0
16,324.34375,814.0
16,325.0,830.0
19,326.3125,867.0
30,327.609375,907.0
48,328.25,915.0
19,329.546875,917.5
19,334.734375,611.0
26,336.015625,591.0
27,337.375,582.5
27,338.03125,579.0
28,339.3125,571.5
31,340.609375,565.0
30,341.25,560.0
30,342.546875,549.5
31,343.203125,546.0
32,344.5,542.5
31,345.140625,537.0
32,346.4375,532.0
34,347.109375,529.0
34,348.40625,522.0
34,349.046875,521.0
34,350.34375,514.5
34,351.0,512.5
36,352.296875,509.5
36,353.59375,506.0
36,354.234375,503.0
37,355.53125,498.0
37,356.1875,496.0
37,357.484375,495.0
38,358.125,492.0
38,359.421875,489.5
38,0.09375,488.5
39,1.390625,487.0
39,2.03125,486.0
40,3.328125,483.5
34,4.625,482.5
41,5.28125,480.0
31,6.578125,469.0
31,7.21875,463.5
32,8.515625,447.5
33,9.171875,440.5
35,10.6875,429.5
35,11.390625,424.0
35,12.09375,418.5
37,13.3125,410.5
38,14.625,401.5
39,15.28125,395.5
40,16.59375,386.0
41,17.25,384.0
42,18.5625,377.0
43,19.21875,373.5
43,20.53125,366.0
43,21.1875,362.5
44,22.5,356.5
44,23.15625,355.0
45,24.484375,347.0
45,25.140625,344.5
46,26.453125,340.0
46,27.109375,338.0
46,28.421875,335.0
47,29.59375,329.0
47,30.21875,327.5
48,31.5625,324.0
47,32.203125,321.0
48,33.5,319.5
48,34.171875,318.0
48,35.46875,312.5
48,36.109375,311.0
49,37.421875,308.5
49,38.078125,308.5
49,39.390625,304.5
49,40.03125,303.0
49,41.328125,302.0
49,42.0,301.0
46,44.609375,291.0
42,45.90625,278.5
43,46.546875,272.0
44,47.375,268.0
46,48.0625,266.0
44,49.4375,258.5
44,50.625,250.5
44,51.28125,246.5
44,52.609375,239.0
46,53.265625,237.0
46,54.578125,234.5
45,55.25,231.5
45,56.5625,224.0
46,57.21875,221.0
46,58.5,216.0
46,59.15625,214.0
46,60.515625,207.5
46,61.171875,207.5
46,62.5,203.5
46,63.125,201.0
46,64.421875,199.5
47,65.0625,196.5
46,66.4375,192.0
46,67.109375,191.5
38,158.359375,330.0
24,211.09375,197.0
56,316.0,196.5
24,335.484375,600.0
40,214.953125,183.5
9,318.140625,203.0
14,43.6875,301.75
19,333.765625,635.5
14,332.125,719.25
13,330.046875,929.5
