Confidence,Angle,Distance
56,254.71875,364.25
57,255.421875,365.5
56,256.125,364.0
56,256.828125,362.5
54,257.53125,359.75
55,258.234375,359.5
51,258.9375,360.75
51,259.640625,362.25
50,260.34375,364.75
48,261.046875,365.25
47,261.75,365.75
47,262.453125,367.0
47,263.15625,367.75
47,263.84375,368.25
48,264.53125,368.5
49,265.234375,368.0
46,265.921875,368.5
47,266.65625,370.0
46,267.359375,371.0
47,268.0625,372.0
47,268.765625,373.75
46,269.46875,375.25
46,270.171875,376.25
46,270.875,377.0
46,271.578125,378.0
44,272.28125,378.75
45,272.984375,381.25
45,273.6875,384.0
45,274.390625,384.75
44,275.09375,385.25
45,275.796875,386.5
44,276.5,388.0
44,277.203125,389.5
44,277.90625,390.0
43,278.609375,391.25
43,279.3125,393.5
43,280.015625,396.25
43,280.71875,397.75
43,281.421875,399.25
42,282.125,403.0
43,282.828125,406.0
42,283.515625,408.0
43,284.203125,410.5
41,284.90625,413.5
39,285.59375,415.75
40,286.328125,417.75
40,287.03125,420.75
41,287.734375,425.0
42,288.4375,429.75
26,289.140625,428.5
42,289.84375,423.25
48,290.546875,422.75
41,291.25,424.25
40,291.9375,420.5
38,292.625,412.5
39,293.328125,404.75
39,294.015625,396.5
39,294.75,389.5
40,295.453125,384.25
40,296.15625,380.0
41,296.859375,375.25
41,297.5625,369.75
42,298.265625,365.0
43,298.96875,360.25
43,299.671875,355.75
43,300.40625,352.5
43,301.109375,348.5
44,301.828125,344.75
44,302.53125,341.75
44,303.21875,337.0
44,303.921875,332.0
45,304.625,328.5
45,305.328125,326.5
45,306.03125,324.0
46,306.734375,320.25
46,307.4375,316.75
46,308.140625,314.0
46,308.84375,311.5
46,309.546875,309.0
47,310.25,306.75
47,310.953125,304.0
48,311.65625,302.0
47,312.359375,300.0
48,313.0625,298.0
47,313.765625,295.5
48,314.46875,292.75
48,315.171875,291.25
48,315.875,289.75
49,316.578125,288.5
49,317.296875,286.0
48,318.0,283.5
49,318.703125,283.0
49,319.40625,282.25
49,320.09375,280.25
49,320.78125,277.5
49,321.484375,276.0
49,322.171875,275.25
49,322.9375,273.25
49,323.640625,272.25
49,324.359375,271.25
49,325.0625,269.25
50,325.734375,269.0
49,326.421875,268.0
49,327.125,266.75
49,327.8125,266.25
49,328.546875,265.0
50,329.25,263.75
50,329.953125,262.5
50,330.65625,262.75
50,331.359375,262.0
50,332.0625,260.75
50,332.765625,261.5
40,333.46875,259.25
15,334.203125,260.0
11,334.90625,265.0
47,336.984375,257.5
51,337.671875,258.25
51,338.375,260.75
51,339.0625,261.0
51,339.78125,260.0
51,340.46875,259.75
51,341.171875,259.5
51,341.859375,259.5
51,342.59375,259.75
51,343.296875,260.25
50,344.0,260.0
51,344.703125,260.0
51,345.40625,260.5
51,346.109375,261.0
52,346.8125,261.75
51,347.515625,261.25
51,348.234375,261.0
51,348.9375,261.75
50,349.640625,261.5
50,350.34375,260.75
50,351.03125,261.25
50,351.71875,261.5
50,352.421875,262.5
50,353.109375,263.25
50,353.8125,263.25
49,354.5,263.5
50,355.203125,265.25
49,355.890625,266.5
50,356.609375,266.5
50,357.296875,267.25
50,358.0,269.0
49,358.6875,270.25
49,359.40625,271.25
49,0.09375,271.75
49,0.796875,273.5
49,1.484375,275.0
49,2.203125,276.0
48,2.890625,276.75
48,3.59375,278.0
49,4.28125,281.0
48,5.03125,282.0
49,5.734375,282.5
48,6.4375,285.0
48,7.140625,286.5
48,7.828125,288.25
48,8.515625,290.0
47,9.21875,291.5
48,9.90625,294.25
48,10.796875,297.0
48,11.53125,298.5
49,12.28125,300.75
50,13.015625,303.5
48,13.625,300.25
45,14.328125,296.75
46,15.734375,311.75
46,16.46875,314.75
46,17.171875,316.5
46,17.890625,320.0
45,18.59375,323.5
45,19.296875,325.5
40,20.0,325.5
25,20.703125,325.25
42,21.40625,331.5
43,22.125,338.0
42,22.828125,341.5
43,23.53125,346.75
41,24.234375,350.75
42,24.953125,354.5
41,25.65625,359.25
41,26.359375,363.0
41,27.0625,368.0
40,27.796875,374.25
37,28.5,378.75
46,30.4375,379.25
42,31.09375,375.75
42,31.75,372.75
43,32.40625,367.75
42,33.25,361.75
44,33.953125,358.0
43,34.65625,354.5
43,35.359375,349.5
43,36.046875,345.25
44,36.734375,342.25
44,37.4375,340.25
44,38.125,336.5
45,38.859375,331.75
44,39.5625,328.75
45,40.265625,326.5
45,40.96875,323.75
46,41.671875,320.75
45,42.375,318.0
46,43.078125,315.75
46,43.78125,314.25
47,44.46875,311.75
47,45.15625,308.0
47,45.859375,306.0
48,46.546875,304.0
48,47.390625,301.5
48,48.109375,300.25
48,48.84375,298.75
48,49.5625,297.0
48,50.203125,295.0
49,50.90625,292.75
49,51.609375,291.25
49,52.3125,290.25
49,53.015625,289.5
49,53.71875,287.75
49,54.421875,285.5
49,55.125,284.25
49,55.84375,282.5
49,56.546875,281.5
49,57.25,280.5
50,57.953125,279.75
50,58.671875,279.5
50,59.375,278.0
50,60.078125,275.75
51,60.78125,274.75
50,61.484375,273.75
50,62.1875,272.75
50,62.890625,272.75
51,63.59375,273.0
50,64.3125,271.5
50,65.015625,269.0
50,65.71875,268.5
51,66.421875,269.0
51,67.09375,269.0
51,67.78125,268.25
51,68.484375,267.5
51,69.171875,267.0
51,69.90625,267.25
52,70.609375,266.5
51,71.3125,264.75
51,72.015625,265.0
52,72.734375,265.75
52,73.4375,265.5
52,74.140625,265.0
51,74.84375,265.25
51,75.53125,265.25
51,76.21875,264.5
51,76.921875,264.5
52,77.609375,265.25
52,78.390625,265.5
52,79.09375,265.75
51,79.8125,266.0
51,80.515625,266.0
51,81.15625,266.0
51,81.84375,266.75
51,82.53125,268.0
50,83.21875,267.25
50,83.953125,266.5
50,84.640625,266.5
50,85.34375,267.5
50,86.03125,268.0
50,86.78125,268.25
50,87.484375,269.25
50,88.1875,270.25
50,88.890625,271.25
50,89.578125,272.25
50,90.265625,273.5
51,90.96875,274.5
50,91.65625,274.25
50,92.390625,275.0
49,93.09375,275.5
50,93.796875,275.5
50,94.5,277.0
49,95.1875,278.75
49,95.875,280.25
49,96.578125,282.5
48,97.265625,283.25
50,98.03125,284.0
49,98.734375,284.75
48,99.453125,285.25
48,100.15625,287.0
47,100.828125,289.0
47,101.515625,291.25
48,102.21875,294.25
47,102.90625,296.5
46,103.625,298.0
47,104.3125,299.5
46,105.015625,302.5
46,105.703125,305.5
46,106.4375,307.75
46,107.140625,311.0
46,107.84375,313.75
44,108.546875,316.0
45,109.25,319.25
45,109.953125,323.25
44,110.65625,325.5
44,111.359375,326.75
43,112.0625,331.0
43,112.765625,335.75
42,113.46875,338.0
42,114.171875,342.0
41,114.875,347.5
40,115.578125,351.0
40,116.28125,354.0
39,116.984375,358.5
39,117.6875,363.5
38,118.390625,368.25
38,119.09375,373.5
36,119.796875,378.25
38,120.53125,383.0
36,121.234375,389.75
36,121.953125,396.75
36,122.65625,404.25
35,123.34375,411.75
34,124.046875,417.25
36,124.75,423.75
30,125.453125,428.25
47,126.171875,427.0
51,126.875,426.5
43,127.578125,429.25
41,128.28125,429.0
42,128.984375,425.5
40,129.6875,422.0
42,130.390625,419.5
41,131.09375,416.25
41,131.796875,412.25
41,132.5,408.5
42,133.203125,404.75
43,133.90625,402.75
42,134.609375,400.25
42,135.3125,396.5
43,136.015625,393.5
44,136.71875,391.25
43,137.5,388.5
44,138.21875,387.25
44,138.9375,386.25
44,139.65625,384.5
45,140.3125,382.0
45,141.015625,380.5
45,141.71875,379.75
45,142.421875,377.75
46,143.125,374.75
46,143.828125,373.0
46,144.53125,372.75
45,145.234375,371.5
46,145.953125,370.5
46,146.65625,369.25
47,147.359375,367.75
46,148.0625,366.75
47,148.765625,364.75
46,149.46875,364.0
47,150.171875,363.25
47,150.875,362.5
48,151.59375,361.75
48,152.296875,360.5
47,153.0,360.0
48,153.703125,359.0
49,154.421875,359.75
48,155.125,359.5
48,155.828125,358.25
49,156.53125,358.25
48,157.171875,357.25
49,157.859375,356.5
48,158.546875,356.75
48,159.234375,357.0
48,159.984375,356.5
49,160.6875,357.0
49,161.390625,358.25
48,162.09375,357.5
48,162.796875,356.75
48,163.5,356.75
49,164.203125,357.75
49,164.90625,358.25
48,165.609375,357.25
47,166.3125,357.0
48,167.015625,358.0
48,167.71875,359.25
48,168.421875,359.5
35,169.125,357.25
8,169.828125,356.75
9,171.234375,13643.0
44,172.640625,364.75
46,173.34375,365.0
47,174.0625,366.5
47,174.765625,368.0
46,175.46875,369.5
47,176.171875,371.5
47,176.875,371.75
46,177.578125,372.75
45,178.28125,373.0
45,178.984375,373.5
45,179.703125,375.25
46,180.40625,377.25
45,181.109375,379.0
45,181.8125,381.25
45,182.515625,383.5
44,183.21875,383.25
45,183.921875,384.0
44,184.625,386.75
43,185.328125,388.0
43,186.03125,388.0
43,186.734375,389.5
43,187.4375,392.5
41,188.15625,395.0
40,188.859375,398.0
40,189.5625,401.5
40,190.265625,405.25
40,190.96875,408.75
40,191.671875,412.0
39,192.375,414.0
40,193.078125,417.25
39,193.796875,421.75
38,194.5,423.5
38,195.203125,426.25
37,195.90625,430.75
36,196.609375,434.75
36,197.3125,438.0
36,198.015625,442.75
35,198.71875,447.5
35,199.421875,452.25
34,200.125,455.75
33,200.828125,460.25
33,201.53125,466.5
32,202.234375,471.25
32,202.9375,477.0
31,203.640625,482.0
31,204.34375,487.0
30,205.0625,493.75
31,205.765625,501.0
32,206.46875,509.5
33,207.171875,516.0
14,207.875,513.75
45,208.578125,512.25
37,209.28125,515.5
35,209.984375,511.75
34,210.71875,506.0
33,211.421875,498.5
34,212.140625,491.75
33,212.84375,487.5
34,213.546875,482.75
34,214.25,476.5
34,214.953125,470.75
35,215.65625,467.25
35,216.359375,463.0
36,217.0625,457.75
37,217.765625,454.25
36,218.46875,449.25
36,219.1875,444.5
38,219.890625,441.25
38,220.59375,436.5
38,221.296875,433.25
39,222.0,430.0
39,222.703125,427.25
39,223.40625,424.5
40,224.109375,421.25
40,224.828125,418.75
41,225.53125,417.0
41,226.234375,414.25
41,226.9375,411.5
42,227.5625,408.75
42,228.234375,405.25
43,228.921875,402.75
43,229.59375,400.25
43,230.359375,398.5
44,231.046875,396.75
44,231.75,395.0
45,232.4375,392.75
45,233.171875,391.0
44,233.875,389.75
45,234.578125,388.5
45,235.28125,387.75
45,235.984375,387.0
45,236.6875,385.25
45,237.390625,382.75
46,238.09375,381.5
46,238.78125,380.5
46,239.46875,379.25
47,240.171875,378.25
47,240.859375,376.75
47,241.59375,375.75
47,242.296875,375.25
35,243.0,371.5
15,243.703125,368.5
42,245.8125,370.25
46,246.515625,370.5
50,247.203125,368.0
50,247.890625,366.75
48,248.59375,366.5
48,249.28125,365.5
48,249.984375,365.5
48,250.671875,365.0
48,251.375,364.0
49,252.0625,364.5
52,252.796875,364.0
56,253.5,362.25
57,254.203125,361.5
57,254.90625,363.25
57,255.59375,364.25
57,256.28125,363.75
55,256.984375,361.75
56,257.671875,359.0
55,258.40625,359.5
52,259.109375,361.0
50,259.8125,363.25
49,260.515625,365.25
48,261.203125,365.25
47,261.890625,365.25
47,262.59375,366.0
46,263.28125,366.75
46,264.0,366.75
48,264.6875,367.25
48,265.390625,367.75
46,266.078125,369.5
46,266.796875,371.5
46,267.484375,372.0
47,268.1875,373.25
47,268.875,374.75
47,269.59375,375.5
46,270.28125,376.75
45,270.984375,377.0
46,271.671875,377.75
45,272.40625,379.75
44,273.109375,380.75
45,273.8125,382.0
44,274.515625,383.75
44,275.203125,385.5
45,275.890625,386.25
44,276.59375,387.0
44,277.28125,388.75
43,278.0,390.25
43,278.6875,391.5
43,279.390625,394.25
43,280.078125,396.25
44,280.796875,398.5
43,281.484375,400.75
42,282.1875,403.25
42,282.875,406.5
42,283.59375,407.5
42,284.28125,410.25
42,284.984375,414.0
39,285.671875,416.0
40,286.40625,419.0
40,287.109375,422.0
41,287.8125,425.5
41,288.515625,428.5
24,289.203125,427.0
46,289.890625,424.0
47,290.59375,423.25
42,291.28125,423.25
40,292.046875,420.0
39,292.75,412.25
38,293.46875,403.75
39,294.171875,396.5
39,294.796875,390.5
40,295.484375,384.25
40,296.171875,379.5
41,296.859375,375.75
40,297.59375,370.5
41,298.28125,364.5
41,298.984375,359.75
43,299.671875,356.0
43,300.421875,352.0
43,301.125,347.5
44,301.828125,344.0
44,302.53125,340.25
43,303.21875,336.0
44,303.90625,332.5
44,304.609375,329.0
45,305.296875,326.0
46,306.015625,324.0
46,306.703125,321.0
46,307.40625,317.25
47,308.09375,315.25
47,308.828125,313.5
47,309.53125,309.75
47,310.234375,307.25
47,310.9375,304.75
47,311.625,301.75
47,312.3125,299.5
48,313.015625,297.75
47,313.703125,295.5
48,314.421875,292.5
48,315.109375,290.5
49,315.8125,289.5
49,316.5,288.75
48,317.234375,286.5
49,317.9375,284.25
48,318.640625,283.0
48,319.34375,281.25
49,320.03125,279.25
48,320.71875,276.75
48,321.421875,275.5
50,322.109375,276.0
48,322.859375,274.5
50,323.5625,271.5
49,324.265625,269.75
49,324.96875,269.5
50,325.65625,269.0
50,326.34375,267.5
49,327.046875,266.5
50,327.734375,265.5
50,328.453125,266.0
50,329.140625,265.0
50,329.84375,263.0
50,330.53125,262.5
50,331.265625,261.0
50,331.96875,260.5
51,332.671875,261.5
43,333.375,259.5
16,334.0625,260.0
12,334.75,264.0
7,335.453125,265.0
7,336.140625,263.0
43,336.84375,259.0
51,337.53125,258.5
51,338.234375,260.75
51,338.921875,261.0
51,339.625,260.75
52,340.3125,260.25
51,341.015625,259.75
51,341.703125,259.25
51,342.453125,259.25
51,343.15625,259.75
51,343.859375,260.0
51,344.5625,259.5
52,345.234375,260.25
51,345.921875,261.5
52,346.625,261.75
51,347.3125,261.5
51,348.03125,262.0
52,348.71875,263.25
51,349.421875,263.25
50,350.109375,262.25
51,350.84375,262.0
51,351.546875,263.0
50,352.25,262.75
51,352.953125,263.0
50,353.609375,264.75
51,354.296875,265.75
50,354.984375,266.25
50,355.671875,266.75
50,356.390625,267.5
50,357.078125,268.5
50,357.78125,269.0
50,358.46875,270.25
50,359.1875,271.5
50,359.875,272.75
49,0.578125,273.75
48,1.265625,273.25
49,1.96875,275.0
49,2.65625,277.75
48,3.359375,278.75
48,4.046875,279.5
48,4.78125,280.75
49,5.484375,283.5
48,6.1875,285.0
48,6.890625,286.5
48,7.5625,288.25
47,8.25,289.0
47,8.953125,291.0
48,9.640625,293.5
48,10.359375,296.0
48,11.046875,297.25
48,11.75,299.25
49,12.4375,301.5
49,13.34375,301.25
47,14.078125,298.25
47,15.5625,310.5
46,16.171875,314.5
46,16.875,316.0
46,17.578125,319.25
45,18.28125,322.5
45,18.984375,324.25
44,19.6875,326.25
29,20.390625,325.5
37,21.09375,327.0
42,21.8125,334.5
43,22.515625,339.25
41,23.21875,343.75
41,23.921875,348.5
42,24.625,352.0
41,25.328125,355.25
41,26.03125,360.25
41,26.734375,365.75
41,27.453125,371.5
41,28.15625,376.75
24,28.859375,381.0
44,30.765625,378.25
41,31.4375,373.75
43,32.09375,370.0
43,32.890625,365.75
44,33.578125,360.75
43,34.28125,356.25
43,34.96875,353.0
42,35.6875,348.75
43,36.375,343.75
44,37.078125,340.75
44,37.765625,337.5
44,38.46875,334.25
45,39.15625,330.75
45,39.859375,327.75
45,40.546875,325.25
46,41.265625,323.0
45,41.953125,319.0
46,42.65625,316.0
46,43.34375,315.0
47,44.0625,313.0
47,44.75,310.5
46,45.453125,308.0
47,46.140625,305.0
48,46.953125,302.5
47,47.671875,300.25
48,48.390625,298.0
49,49.109375,297.75
48,49.765625,295.75
48,50.46875,292.75
48,51.171875,291.75
49,51.875,290.5
49,52.578125,289.5
49,53.28125,288.5
49,53.984375,286.75
49,54.6875,285.0
49,55.375,282.75
49,56.0625,281.75
49,56.765625,281.75
49,57.453125,280.0
50,58.1875,278.5
50,58.890625,278.5
50,59.59375,277.25
50,60.296875,275.5
50,61.015625,274.75
50,61.71875,274.0
50,62.421875,273.75
50,63.125,273.25
50,63.8125,271.25
51,64.5,271.0
50,65.203125,271.0
51,65.890625,269.0
51,66.578125,268.75
51,67.265625,267.25
51,67.953125,267.5
50,68.640625,267.5
51,69.375,265.75
51,70.0625,265.75
52,70.765625,266.5
51,71.453125,267.0
52,72.203125,265.75
51,72.90625,265.5
52,73.609375,266.0
51,74.3125,265.75
52,75.0,265.75
51,75.6875,265.75
51,76.390625,265.0
52,77.078125,265.5
51,77.796875,265.5
52,78.484375,266.0
52,79.1875,266.75
51,79.875,266.25
51,80.59375,266.5
52,81.28125,266.5
51,81.984375,266.0
51,82.671875,266.0
50,83.359375,266.5
50,84.046875,267.5
50,84.734375,268.0
51,85.421875,268.0
50,86.15625,268.5
50,86.84375,269.25
50,87.546875,270.25
50,88.234375,271.0
50,88.96875,271.5
49,89.671875,270.75
49,90.375,271.5
51,91.078125,275.0
50,91.765625,274.5
51,92.453125,274.5
50,93.15625,276.75
50,93.84375,277.25
50,94.5625,278.75
50,95.25,280.25
49,95.953125,280.75
49,96.640625,281.75
48,97.359375,283.75
50,98.046875,284.25
49,98.75,284.5
48,99.4375,286.0
48,100.171875,287.75
47,100.875,289.0
47,101.578125,291.75
47,102.28125,294.25
47,102.984375,296.75
47,103.6875,299.5
47,104.390625,301.25
46,105.09375,303.25
46,105.765625,305.75
47,106.453125,309.0
45,107.15625,311.5
45,107.84375,313.75
45,108.5625,317.25
45,109.25,321.0
45,109.953125,324.0
44,110.640625,326.5
44,111.359375,328.75
43,112.046875,332.25
42,112.75,335.5
43,113.4375,338.25
42,114.15625,343.0
40,114.84375,345.75
41,115.546875,349.25
40,116.234375,353.5
39,116.953125,358.5
39,117.640625,364.0
39,118.34375,367.75
38,119.03125,372.5
37,119.8125,378.75
37,120.515625,384.75
36,121.234375,389.75
34,121.9375,396.0
36,122.59375,402.5
34,123.28125,408.75
35,123.984375,417.0
35,124.671875,424.25
33,125.390625,429.75
43,126.078125,428.0
52,126.78125,425.75
44,127.46875,429.5
41,128.203125,428.75
41,128.90625,426.0
41,129.609375,423.25
40,130.3125,418.5
40,131.0,414.25
40,131.6875,410.75
42,132.390625,408.25
42,133.078125,405.5
43,133.796875,402.5
42,134.484375,400.25
43,135.1875,397.75
43,135.875,394.75
43,136.671875,391.25
44,137.390625,389.0
44,138.109375,387.75
44,138.828125,386.25
44,139.484375,384.25
45,140.1875,382.5
44,140.890625,380.75
46,141.59375,378.75
45,142.28125,376.5
45,142.96875,375.25
45,143.671875,373.5
46,144.359375,372.0
46,145.09375,372.25
46,145.796875,371.0
46,146.5,368.75
47,147.203125,367.5
46,147.90625,366.75
47,148.609375,365.5
47,149.3125,363.75
47,150.015625,362.75
47,150.71875,362.0
47,151.421875,361.0
48,152.125,359.75
47,152.828125,360.0
48,153.53125,360.0
48,154.234375,358.25
48,154.9375,357.5
47,155.640625,357.5
49,156.28125,358.25
48,156.96875,358.25
48,157.65625,357.5
48,158.34375,357.25
48,159.078125,357.0
48,159.765625,357.25
49,160.46875,357.0
48,161.15625,357.25
49,161.875,358.0
49,162.5625,358.5
48,163.265625,357.5
49,163.953125,357.5
49,164.671875,358.5
48,165.359375,358.0
48,166.0625,358.25
48,166.75,358.0
48,167.484375,358.25
47,168.1875,359.25
44,168.890625,359.0
13,169.59375,361.0
10,171.671875,13658.0
47,173.109375,364.0
46,173.8125,366.5
46,174.515625,367.0
46,175.21875,368.5
47,175.921875,369.0
46,176.625,369.75
46,177.328125,372.0
46,178.03125,373.75
45,178.71875,374.0
45,179.40625,374.5
46,180.109375,376.25
45,180.796875,378.0
45,181.53125,378.5
44,182.234375,380.75
44,182.9375,382.25
45,183.640625,383.75
44,184.328125,386.25
43,185.015625,387.25
43,185.71875,388.0
44,186.40625,389.75
43,187.140625,392.5
43,187.84375,394.0
40,188.546875,396.5
42,189.25,400.5
39,189.9375,403.0
39,190.625,406.0
39,191.328125,410.25
39,192.015625,412.75
41,192.765625,416.25
39,193.46875,419.5
38,194.171875,422.0
38,194.875,425.75
37,195.578125,430.0
37,196.28125,433.5
36,196.984375,437.0
36,197.6875,441.5
35,198.375,445.5
34,199.0625,449.5
34,199.765625,454.0
33,200.453125,458.5
33,201.1875,463.25
32,201.890625,468.25
32,202.59375,474.25
32,203.296875,480.25
31,203.984375,485.0
31,204.671875,490.0
31,205.375,496.75
31,206.0625,504.5
33,206.796875,513.25
24,207.5,515.25
33,208.203125,509.75
41,208.90625,510.0
36,209.640625,513.5
35,210.34375,511.75
34,211.0625,505.5
33,211.765625,495.75
33,212.453125,488.75
33,213.15625,484.25
34,213.859375,478.5
35,214.5625,473.75
35,215.25,470.75
35,215.9375,468.0
36,216.640625,462.5
35,217.328125,456.75
36,218.0625,451.75
37,218.765625,446.25
37,219.46875,443.25
38,220.171875,439.5
38,220.875,434.75
38,221.578125,432.0
39,222.28125,428.75
40,222.984375,427.0
40,223.6875,424.5
41,224.390625,420.5
40,225.09375,417.25
40,225.796875,414.75
41,226.5,412.0
42,227.203125,410.0
42,227.90625,408.0
42,228.609375,405.0
42,229.234375,403.0
43,229.90625,401.0
43,230.59375,398.5
44,231.265625,396.0
44,232.015625,394.5
44,232.703125,393.0
44,233.40625,391.0
45,234.09375,390.0
45,234.8125,389.25
45,235.5,387.0
46,236.203125,385.75
46,236.890625,384.25
45,237.625,382.0
46,238.328125,380.75
47,239.03125,380.25
47,239.734375,379.5
47,240.421875,377.75
46,241.109375,376.75
47,241.8125,375.5
45,242.5,374.5
26,243.21875,371.0
13,243.90625,370.0
43,246.0,368.5
46,246.6875,368.5
50,247.390625,368.0
49,248.078125,367.25
48,248.78125,366.5
49,249.46875,366.25
48,250.171875,365.75
48,250.859375,365.0
48,251.578125,364.25
49,252.265625,364.25
53,252.96875,362.5
57,253.65625,361.75
56,254.375,362.75
57,255.0625,363.0
57,255.765625,364.5
57,256.453125,365.0
55,257.171875,361.0
57,257.859375,361.25
55,258.5625,363.0
51,259.25,362.0
51,259.96875,363.75
49,260.65625,364.75
48,261.359375,365.5
47,262.046875,366.25
47,262.765625,366.75
47,263.453125,367.5
47,264.15625,368.5
49,264.84375,369.25
48,265.546875,369.25
47,266.234375,369.5
46,266.9375,370.0
47,267.625,371.25
47,268.328125,372.75
46,269.015625,373.5
47,269.71875,375.0
46,270.40625,376.75
46,271.125,376.75
46,271.8125,377.0
45,272.515625,380.0
45,273.203125,382.25
45,273.921875,382.5
44,274.609375,384.0
45,275.3125,386.25
45,276.0,387.5
44,276.71875,388.75
44,277.40625,390.25
43,278.109375,391.5
43,278.796875,392.5
42,279.5,393.75
43,280.1875,395.25
42,280.890625,397.75
43,281.578125,401.25
42,282.328125,403.5
43,283.03125,406.0
41,283.734375,408.75
42,284.4375,412.5
42,285.109375,416.0
39,285.796875,417.25
39,286.5,420.25
40,287.1875,423.0
41,287.890625,425.75
41,288.578125,428.5
20,289.28125,427.25
49,289.96875,426.5
45,290.6875,425.75
41,291.375,422.5
39,292.078125,417.25
38,292.765625,410.0
39,293.484375,403.75
39,294.171875,396.5
39,294.875,389.5
41,295.5625,384.0
39,296.28125,378.25
40,296.96875,372.0
41,297.671875,368.25
42,298.359375,365.5
43,299.09375,360.25
43,299.796875,354.5
43,300.5,350.75
43,301.203125,347.75
44,301.875,343.0
44,302.5625,339.25
44,303.265625,335.75
44,303.953125,331.5
45,304.671875,329.5
45,305.359375,327.25
45,306.0625,324.25
46,306.75,321.25
45,307.46875,317.25
46,308.15625,314.0
47,308.859375,312.5
46,309.546875,309.75
47,310.265625,307.0
47,310.953125,304.0
47,311.65625,301.0
48,312.34375,299.0
48,313.0625,297.75
48,313.75,296.0
49,314.453125,294.0
49,315.140625,292.0
48,315.859375,289.75
48,316.546875,287.75
49,317.25,286.0
49,317.9375,284.5
48,318.65625,282.75
48,319.34375,280.5
49,320.046875,279.0
48,320.734375,278.0
49,321.453125,276.25
49,322.140625,275.0
49,322.84375,274.0
49,323.53125,271.75
49,324.265625,270.75
49,324.96875,269.75
49,325.671875,269.0
50,326.375,268.25
48,327.0625,266.5
49,327.75,265.0
50,328.453125,265.5
49,329.140625,264.5
49,329.859375,262.75
50,330.546875,263.0
50,331.25,262.0
50,331.9375,261.25
51,332.65625,261.75
44,333.34375,260.5
17,334.046875,260.75
12,334.734375,263.25
42,336.796875,256.5
50,337.484375,256.25
51,338.234375,260.5
51,338.9375,260.5
51,339.640625,259.75
51,340.34375,260.25
51,341.015625,260.25
51,341.703125,259.75
52,342.40625,260.0
51,343.09375,260.25
51,343.8125,260.0
51,344.5,259.75
51,345.203125,260.0
51,345.890625,260.25
51,346.59375,261.0
51,347.28125,261.75
51,347.984375,261.5
51,348.671875,262.25
51,349.40625,262.5
51,350.109375,262.25
51,350.8125,262.25
50,351.515625,262.0
51,352.203125,263.0
50,352.890625,263.5
50,353.59375,264.0
50,354.28125,265.0
50,354.9375,265.5
49,355.609375,266.0
49,356.296875,266.5
49,356.96875,267.5
49,357.734375,268.5
49,358.421875,269.5
50,359.125,271.0
49,359.8125,272.0
49,0.515625,273.0
49,1.203125,273.75
49,1.90625,275.25
49,2.59375,277.25
49,3.296875,278.5
48,3.984375,279.25
49,4.6875,281.25
49,5.375,284.0
48,6.109375,285.25
48,6.8125,285.5
48,7.515625,286.75
48,8.21875,289.5
47,8.875,290.75
47,9.5625,292.0
48,10.25,295.5
48,10.9375,298.75
49,11.859375,300.5
50,12.59375,303.0
50,13.34375,303.0
48,14.078125,299.5
44,14.671875,299.5
47,16.078125,313.0
46,16.78125,315.25
44,17.484375,317.75
45,18.1875,320.0
45,18.890625,323.25
45,19.59375,326.5
32,20.296875,324.75
33,21.0,324.5
