Time,Accel_X,Accel_Y,Accel_Z
0.0014243125915527344,-0.3138128,-0.196133,10.1204628
0.05267214775085449,1.7259703999999998,5.0210048,20.0447926
0.10393357276916504,-0.6276256,1.4121576,8.237585999999999
0.15517854690551758,0.5099458,0.784532,11.807206599999999
0.20733857154846191,0.3530394,1.3337044,11.0226746
0.2586483955383301,-0.3530394,1.4906107999999998,10.983448000000001
0.30989909172058105,0.3138128,0.9022117999999999,16.2005858
0.36122798919677734,0.43149259999999995,-0.0784532,5.6486304
0.41258692741394043,-0.2353596,0.0784532,8.1199062
0.46506738662719727,0.1569064,0.1569064,7.8845466
0.5163767337799072,-0.9022117999999999,0.5883989999999999,17.455837
0.5677800178527832,-1.4513842,0.3138128,13.140911000000001
0.619070291519165,-2.1966896,0.8629851999999999,8.0806796
0.6703240871429443,-2.549729,0.7453053999999999,14.2000292
