Confidence,Angle,Distance
44,359.234375,300.0
44,0.640625,295.0
47,1.328125,291.5
48,2.015625,289.0
47,3.390625,283.5
46,4.078125,281.0
48,5.4375,273.5
48,6.109375,270.5
49,7.46875,265.0
49,8.203125,262.5
47,9.578125,255.0
47,10.265625,254.0
47,11.203125,252.5
48,12.703125,246.0
49,13.453125,245.0
48,14.65625,241.5
48,15.34375,240.0
48,16.03125,237.0
49,17.453125,233.5
50,18.15625,233.5
50,19.546875,230.5
49,20.234375,228.5
49,21.625,225.0
49,22.34375,223.5
49,23.03125,221.5
49,24.421875,220.5
50,25.125,218.0
49,26.515625,216.0
49,27.203125,214.0
50,28.609375,213.5
49,29.3125,213.0
50,30.0,212.5
49,31.21875,208.5
49,32.53125,208.5
49,33.34375,206.5
49,34.03125,205.5
50,35.421875,207.5
50,36.09375,208.5
50,37.46875,204.5
50,38.15625,204.5
50,39.5625,204.0
50,40.265625,203.0
50,41.625,203.5
50,42.3125,203.0
50,43.0,202.5
51,44.421875,203.5
51,45.109375,203.5
51,46.5,203.0
51,47.328125,203.5
51,48.046875,204.5
51,49.5,204.5
51,50.125,205.0
51,51.515625,203.5
51,52.203125,202.5
51,53.59375,204.0
50,54.296875,203.5
50,55.71875,205.0
50,56.421875,205.0
50,57.125,207.0
50,58.5,205.0
50,59.1875,205.5
50,60.578125,209.0
50,61.296875,210.0
50,62.6875,209.0
50,63.375,209.5
50,64.078125,211.5
49,65.46875,212.5
50,66.15625,213.5
50,67.5625,216.5
49,68.265625,217.5
50,69.6875,219.0
49,70.390625,220.0
49,71.09375,221.0
49,72.453125,225.0
49,73.140625,226.0
50,74.515625,230.0
50,75.265625,230.5
50,76.671875,233.0
51,77.375,236.0
52,78.046875,237.5
55,79.4375,236.5
54,80.125,238.0
53,81.53125,237.5
53,82.234375,236.5
53,83.671875,235.0
53,84.375,235.5
52,85.078125,234.5
53,86.453125,235.0
52,87.140625,234.5
52,88.53125,233.0
53,89.25,233.5
8,321.46875,646.5
15,301.125,965.0
22,336.84375,525.0
27,260.921875,850.5
19,255.96875,537.5
12,154.09375,605.75
21,252.265625,420.5
12,155.015625,636.75
19,253.140625,440.75
18,208.015625,1156.5
26,250.3125,373.0
24,251.203125,392.0
